Order ID,Order Date,Ship Mode,Customer ID,Customer Name,City,State,Product ID,Category,Sales
2017-117121,17/12/2017,std,AB-10105,Adrian Barton,Detroit,Michigan,OFF-BI-10545,Off.Supp.,9892.74
2015-138177,19/09/2015,std,ND-18460,Neil Ducich,Chandler,Arizona,FUR-TA-14607,Furniture,73.915
2015-114335,28/09/2015,std,XP-21865,Xylona Preis,Hollywood,Florida,FUR-FU-10277,Furniture,337.088
2016-168760,22/09/2016,2nd C,MM-18280,Muhammed MacIntyre,Los Angeles,California,OFF-AP-14532,Off.Supp.,61.44
2017-168830,07/11/2017,std,ML-17395,Marina Lichtenstein,San Francisco,California,TEC-AC-13911,Technology,479.97
2018-137463,16/12/2018,2nd C,KM-16225,Kalyca Meade,Sunnyvale,California,OFF-BI-13196,Off.Supp.,5.984
2018-137463,16/12/2018,2nd C,KM-16225,Kalyca Meade,Sunnyvale,California,TEC-AC-10358,Technology,189.95
2018-137463,16/12/2018,2nd C,KM-16225,Kalyca Meade,Sunnyvale,California,TEC-AC-10057,Technology,149.95
2018-137463,16/12/2018,2nd C,KM-16225,Kalyca Meade,Sunnyvale,California,OFF-AR-11988,Off.Supp.,29.95
2018-137463,16/12/2018,2nd C,KM-16225,Kalyca Meade,Sunnyvale,California,OFF-LA-13498,Off.Supp.,44.4
2015-124513,21/09/2015,std,SL-20155,Sara Luxemburg,New York City,New York,OFF-AR-12956,Off.Supp.,66.03
2016-165554,18/05/2016,std,AJ-10780,Anthony Jacobs,Los Angeles,California,OFF-PA-13724,Off.Supp.,10.86
2015-141838,26/03/2015,2nd C,DK-12835,Damala Kotsonis,San Francisco,California,OFF-AR-14272,Off.Supp.,3.36
2015-141838,26/03/2015,2nd C,DK-12835,Damala Kotsonis,San Francisco,California,OFF-BI-13291,Off.Supp.,27.936
2015-141838,26/03/2015,2nd C,DK-12835,Damala Kotsonis,San Francisco,California,TEC-PH-14100,Technology,28.784
2018-117009,22/09/2018,std,BK-11260,Berenike Kampe,Santa Ana,California,OFF-SU-11218,Off.Supp.,21.96
2016-128993,12/09/2016,2nd C,CC-12670,Craig Carreira,Seattle,Washington,TEC-AC-14209,Technology,21.98
2016-160227,02/11/2016,1st C,ED-13885,Emily Ducich,New York City,New York,FUR-CH-12073,Furniture,2621.322
2016-149097,20/10/2016,std,SV-20785,Stewart Visinsky,Los Angeles,California,FUR-FU-13424,Furniture,74.76
2016-149097,20/10/2016,std,SV-20785,Stewart Visinsky,Los Angeles,California,FUR-TA-11086,Furniture,364.776
2017-132304,14/06/2017,std,AR-10825,Anthony Rawles,Seattle,Washington,FUR-TA-14619,Furniture,1115.17
2016-136420,20/11/2016,1st C,CS-12250,Chris Selesnick,San Diego,California,OFF-BI-12854,Off.Supp.,89.696
2016-136420,20/11/2016,1st C,CS-12250,Chris Selesnick,San Diego,California,OFF-LA-12762,Off.Supp.,50.12
2017-101623,28/02/2017,std,RR-19525,Rick Reed,New York City,New York,OFF-FA-13495,Off.Supp.,36.48
2015-151015,14/10/2015,std,BD-11500,Bradley Drucker,Chicago,Illinois,OFF-PA-12581,Off.Supp.,322.192
2015-151015,14/10/2015,std,BD-11500,Bradley Drucker,Chicago,Illinois,OFF-BI-10343,Off.Supp.,2.946
2015-151015,14/10/2015,std,BD-11500,Bradley Drucker,Chicago,Illinois,OFF-PA-11184,Off.Supp.,19.136
2018-152968,26/05/2018,std,BM-11785,Bryan Mills,Harrisonburg,Virginia,TEC-AC-10521,Technology,23.08
2017-150077,04/02/2017,std,MS-17365,Maribeth Schnelling,Rockville,Maryland,TEC-PH-12890,Technology,90.48
2017-106278,02/09/2017,2nd C,BM-11140,Becky Martin,Des Moines,Washington,FUR-CH-13061,Furniture,215.976
2017-106278,02/09/2017,2nd C,BM-11140,Becky Martin,Des Moines,Washington,OFF-EN-13567,Off.Supp.,65.94
2018-147550,04/12/2018,1st C,KE-16420,Katrina Edelman,Philadelphia,Pennsylvania,FUR-FU-11918,Furniture,11.352
2016-136105,12/06/2016,std,SZ-20035,Sam Zeldin,Columbus,Indiana,OFF-ST-12444,Off.Supp.,24.56
2017-142524,04/09/2017,std,MB-18085,Mick Brown,Springfield,Missouri,OFF-EN-13286,Off.Supp.,16.56
2017-142524,04/09/2017,std,MB-18085,Mick Brown,Springfield,Missouri,TEC-AC-10109,Technology,279.95
2015-136336,21/04/2015,std,DB-13555,Dorothy Badders,Henderson,Kentucky,OFF-ST-12574,Off.Supp.,828.84
2016-136259,05/11/2016,1st C,CB-12415,Christy Brittain,Lakewood,Ohio,OFF-BI-10773,Off.Supp.,7.218
2016-136259,05/11/2016,1st C,CB-12415,Christy Brittain,Lakewood,Ohio,OFF-SU-14661,Off.Supp.,27.2
2015-124625,03/11/2015,std,SP-20650,Stephanie Phelps,Omaha,Nebraska,TEC-AC-13280,Technology,89.97
2017-108105,16/02/2017,std,GW-14605,Giulietta Weimer,Henderson,Kentucky,FUR-FU-13773,Furniture,318.08
2017-108105,16/02/2017,std,GW-14605,Giulietta Weimer,Henderson,Kentucky,OFF-BI-12412,Off.Supp.,5.8
2018-166898,11/09/2018,2nd C,KH-16630,Ken Heidel,Santa Ana,California,TEC-PH-12564,Technology,143.952
2018-166898,11/09/2018,2nd C,KH-16630,Ken Heidel,Santa Ana,California,OFF-PA-12262,Off.Supp.,19.44
2018-169005,02/11/2018,std,BG-11035,Barry Gonzalez,Springfield,Virginia,OFF-AR-10246,Off.Supp.,5.56
2016-104038,06/02/2016,1st C,LO-17170,Lori Olson,Suffolk,Virginia,OFF-ST-12554,Off.Supp.,146.73
2016-104038,06/02/2016,1st C,LO-17170,Lori Olson,Suffolk,Virginia,OFF-PA-12751,Off.Supp.,29.9
2017-126102,10/09/2017,2nd C,DV-13465,Dianna Vittorini,Los Angeles,California,OFF-BI-14318,Off.Supp.,276.784
2017-143406,26/09/2017,std,LR-17035,Lisa Ryan,Houston,Texas,OFF-AP-11564,Off.Supp.,93.032
2017-143406,26/09/2017,std,LR-17035,Lisa Ryan,Houston,Texas,FUR-CH-10513,Furniture,454.965
2016-150308,15/12/2016,std,RR-19525,Rick Reed,Cary,North Carolina,TEC-PH-11433,Technology,246.168
2017-131093,17/09/2017,2nd C,TS-21610,Troy Staebel,Springfield,Ohio,OFF-ST-12790,Off.Supp.,295.4
2018-148831,13/10/2018,1st C,AH-10210,Alan Hwang,Louisville,Kentucky,OFF-ST-12974,Off.Supp.,348.56
2016-162950,28/06/2016,2nd C,DW-13585,Dorothy Wardle,Troy,Ohio,OFF-PA-13177,Off.Supp.,15.552
2016-162950,28/06/2016,2nd C,DW-13585,Dorothy Wardle,Troy,Ohio,FUR-BO-11918,Furniture,482.94
2016-132836,01/06/2016,std,AJ-10945,Ashley Jarboe,Detroit,Michigan,TEC-PH-11299,Technology,299.98
2016-132836,01/06/2016,std,AJ-10945,Ashley Jarboe,Detroit,Michigan,OFF-BI-14224,Off.Supp.,403.68
2016-132836,01/06/2016,std,AJ-10945,Ashley Jarboe,Detroit,Michigan,TEC-PH-11300,Technology,41.9
2016-132836,01/06/2016,std,AJ-10945,Ashley Jarboe,Detroit,Michigan,OFF-LA-14178,Off.Supp.,28.91
2015-158365,12/04/2015,std,SV-20785,Stewart Visinsky,Bloomington,Indiana,OFF-PA-10289,Off.Supp.,32.4
2018-152933,12/10/2018,std,MG-17650,Matthew Grinstein,Dallas,Texas,TEC-PH-12085,Technology,369.544
2018-152933,12/10/2018,std,MG-17650,Matthew Grinstein,Dallas,Texas,OFF-PA-11934,Off.Supp.,10.368
2018-152933,12/10/2018,std,MG-17650,Matthew Grinstein,Dallas,Texas,TEC-AC-13033,Technology,791.88
2016-163181,07/11/2016,std,AB-10105,Adrian Barton,Houston,Texas,OFF-AR-11683,Off.Supp.,23.64
2016-163181,07/11/2016,std,AB-10105,Adrian Barton,Houston,Texas,OFF-ST-11713,Off.Supp.,84.784
2016-163181,07/11/2016,std,AB-10105,Adrian Barton,Houston,Texas,FUR-FU-10193,Furniture,64.96
2016-163181,07/11/2016,std,AB-10105,Adrian Barton,Houston,Texas,OFF-BI-10474,Off.Supp.,32.06
2016-163181,07/11/2016,std,AB-10105,Adrian Barton,Houston,Texas,OFF-ST-10129,Off.Supp.,177.648
2016-163181,07/11/2016,std,AB-10105,Adrian Barton,Houston,Texas,TEC-MA-11016,Technology,287.91
2016-132941,25/05/2016,1st C,MM-18280,Muhammed MacIntyre,Haltom City,Texas,OFF-SU-12557,Off.Supp.,22.368
2016-132941,25/05/2016,1st C,MM-18280,Muhammed MacIntyre,Haltom City,Texas,OFF-PA-12160,Off.Supp.,32.368
2016-132941,25/05/2016,1st C,MM-18280,Muhammed MacIntyre,Haltom City,Texas,TEC-AC-13095,Technology,207.984
2015-132010,13/10/2015,1st C,MA-17995,Michelle Arnett,Richmond,Virginia,OFF-EN-13160,Off.Supp.,36.4
2015-132010,13/10/2015,1st C,MA-17995,Michelle Arnett,Richmond,Virginia,TEC-AC-11542,Technology,22.96
2015-132010,13/10/2015,1st C,MA-17995,Michelle Arnett,Richmond,Virginia,OFF-ST-13641,Off.Supp.,315.2
2015-132010,13/10/2015,1st C,MA-17995,Michelle Arnett,Richmond,Virginia,OFF-BI-12432,Off.Supp.,15.18
2017-135461,07/02/2017,2nd C,EB-13975,Erica Bern,Los Angeles,California,TEC-PH-14094,Technology,623.96
2018-153045,19/01/2018,2nd C,NS-18505,Neola Schneider,Philadelphia,Pennsylvania,TEC-PH-11817,Technology,429.6
2018-153045,19/01/2018,2nd C,NS-18505,Neola Schneider,Philadelphia,Pennsylvania,FUR-FU-12759,Furniture,31.968
2018-153045,19/01/2018,2nd C,NS-18505,Neola Schneider,Philadelphia,Pennsylvania,FUR-CH-10309,Furniture,887.271
2018-153045,19/01/2018,2nd C,NS-18505,Neola Schneider,Philadelphia,Pennsylvania,OFF-PA-13673,Off.Supp.,21.696
2017-155971,06/06/2017,std,RB-19795,Ross Baird,Los Angeles,California,OFF-LA-10452,Off.Supp.,22.05
2017-155971,06/06/2017,std,RB-19795,Ross Baird,Los Angeles,California,OFF-PA-10210,Off.Supp.,99.9
2018-122007,18/03/2018,2nd C,JK-15325,Jason Klamczynski,Los Angeles,California,OFF-AP-10358,Off.Supp.,90.86
2018-162250,24/11/2018,Same Day,PR-18880,Patrick Ryan,San Francisco,California,OFF-PA-12137,Off.Supp.,7.78
2017-158288,26/11/2017,2nd C,EH-13945,Eric Hoffmann,Philadelphia,Pennsylvania,OFF-BI-13364,Off.Supp.,78.759
2017-128916,18/08/2017,2nd C,MA-17560,Matt Abelman,Houston,Texas,FUR-FU-11940,Furniture,9.552
2017-128916,18/08/2017,2nd C,MA-17560,Matt Abelman,Houston,Texas,FUR-FU-10320,Furniture,5.344
2016-157028,28/11/2016,std,MA-17995,Michelle Arnett,Las Cruces,New Mexico,OFF-AR-14441,Off.Supp.,8.28
2018-112473,25/05/2018,std,JL-15505,Jeremy Lonsdale,Houston,Texas,OFF-ST-12182,Off.Supp.,50.136
2018-147655,04/09/2018,1st C,AS-10045,Aaron Smayling,Redmond,Oregon,OFF-BI-12931,Off.Supp.,88.074
2017-130911,24/03/2017,2nd C,DC-12850,Dan Campbell,Cleveland,Ohio,FUR-BO-14357,Furniture,301.47
2017-130911,24/03/2017,2nd C,DC-12850,Dan Campbell,Cleveland,Ohio,OFF-AR-10475,Off.Supp.,18.656
2018-155,28/05/2018,std,MD-17860,Michael Dominguez,Laurel,Maryland,FUR-FU-11473,Furniture,27.46
2018-155,28/05/2018,std,MD-17860,Michael Dominguez,Laurel,Maryland,OFF-AP-11469,Off.Supp.,125.13
2016-157805,31/08/2016,std,RH-19510,Rick Huthwaite,San Diego,California,TEC-PH-14447,Technology,555.96
2017-124254,12/04/2017,std,TB-21175,Thomas Boland,Wilson,North Carolina,OFF-ST-11469,Off.Supp.,129.552
2017-124254,12/04/2017,std,TB-21175,Thomas Boland,Wilson,North Carolina,OFF-ST-10060,Off.Supp.,51.984
2017-124254,12/04/2017,std,TB-21175,Thomas Boland,Wilson,North Carolina,OFF-PA-10807,Off.Supp.,10.272
2015-123400,02/02/2015,std,EB-13930,Eric Barreto,Saint Petersburg,Florida,OFF-BI-10666,Off.Supp.,18.336
2015-123400,02/02/2015,std,EB-13930,Eric Barreto,Saint Petersburg,Florida,TEC-PH-12890,Technology,180.96
2015-106971,02/09/2015,std,BM-11785,Bryan Mills,Buffalo Grove,Illinois,TEC-AC-10844,Technology,475.944
2018-123029,30/09/2018,2nd C,BT-11530,Bradley Talbott,Los Angeles,California,TEC-AC-12402,Technology,159.98
2017-139409,05/09/2017,1st C,FW-14395,Fred Wasserman,New York City,New York,TEC-PH-13988,Technology,43.6
2018-166688,20/05/2018,std,RD-19480,Rick Duston,Las Vegas,Nevada,OFF-BI-14040,Off.Supp.,8.288
2018-166688,20/05/2018,std,RD-19480,Rick Duston,Las Vegas,Nevada,TEC-PH-14094,Technology,1123.128
2018-166688,20/05/2018,std,RD-19480,Rick Duston,Las Vegas,Nevada,OFF-AP-10358,Off.Supp.,64.9
2016-126970,20/09/2016,std,TP-21130,Theone Pippenger,Naperville,Illinois,OFF-BI-10138,Off.Supp.,2.808
2017-165505,23/01/2017,std,CB-12535,Claudia Bergmann,Burlington,Vermont,TEC-AC-12926,Technology,99.98
2017-165505,23/01/2017,std,CB-12535,Claudia Bergmann,Burlington,Vermont,OFF-AR-13477,Off.Supp.,8.04
2017-165505,23/01/2017,std,CB-12535,Claudia Bergmann,Burlington,Vermont,OFF-ST-11526,Off.Supp.,1564.29
2015-157070,01/06/2015,std,QJ-19255,Quincy Jones,Detroit,Michigan,OFF-BI-11765,Off.Supp.,138.56
2015-157070,01/06/2015,std,QJ-19255,Quincy Jones,Detroit,Michigan,OFF-AP-14859,Off.Supp.,65.52
2016-106873,24/09/2016,2nd C,KM-16720,Kunst Miller,Avondale,Arizona,OFF-AR-13179,Off.Supp.,14.576
2016-106873,24/09/2016,2nd C,KM-16720,Kunst Miller,Avondale,Arizona,TEC-AC-12345,Technology,23.2
2016-106873,24/09/2016,2nd C,KM-16720,Kunst Miller,Avondale,Arizona,OFF-AR-11246,Off.Supp.,16.464
2017-132990,01/08/2017,2nd C,KM-16660,Khloe Miller,Philadelphia,Pennsylvania,FUR-FU-14864,Furniture,19.312
2015-102645,23/01/2015,std,IM-15055,Ionia McGrath,Las Vegas,Nevada,OFF-PA-11804,Off.Supp.,40.08
2015-134215,04/08/2015,std,ML-17395,Marina Lichtenstein,Bangor,Maine,OFF-AP-11271,Off.Supp.,101.96
2015-134215,04/08/2015,std,ML-17395,Marina Lichtenstein,Bangor,Maine,OFF-PA-14353,Off.Supp.,259.74
2015-134215,04/08/2015,std,ML-17395,Marina Lichtenstein,Bangor,Maine,TEC-AC-12473,Technology,255.42
2017-118934,09/08/2017,std,GH-14410,Gary Hansen,Hendersonville,Tennessee,OFF-BI-13314,Off.Supp.,4.338
2017-118934,09/08/2017,std,GH-14410,Gary Hansen,Hendersonville,Tennessee,OFF-BI-14465,Off.Supp.,11.88
2017-160108,08/12/2017,std,AG-10900,Arthur Gainer,Eau Claire,Wisconsin,FUR-BO-13450,Furniture,405.86
2017-160108,08/12/2017,std,AG-10900,Arthur Gainer,Eau Claire,Wisconsin,FUR-CH-12335,Furniture,680.01
2016-164007,08/06/2016,std,MG-17695,Maureen Gnade,Chicago,Illinois,TEC-AC-13433,Technology,2.376
2016-164007,08/06/2016,std,MG-17695,Maureen Gnade,Chicago,Illinois,OFF-AP-13849,Off.Supp.,143.128
2017-100300,24/06/2017,2nd C,MJ-17740,Max Jones,San Diego,California,TEC-MA-10984,Technology,4476.8
2017-100300,24/06/2017,2nd C,MJ-17740,Max Jones,San Diego,California,OFF-PA-10418,Off.Supp.,104.85
2017-100300,24/06/2017,2nd C,MJ-17740,Max Jones,San Diego,California,OFF-AP-11242,Off.Supp.,241.44
2017-140571,15/03/2017,std,SJ-20125,Sanjit Jacobs,Jackson,Mississippi,OFF-PA-11954,Off.Supp.,319.76
2017-140571,15/03/2017,std,SJ-20125,Sanjit Jacobs,Jackson,Mississippi,OFF-PA-11954,Off.Supp.,45.68
2017-155768,01/12/2017,Same Day,LB-16795,Laurel Beltran,Oxnard,California,FUR-FU-10448,Furniture,31.96
2017-155768,01/12/2017,Same Day,LB-16795,Laurel Beltran,Oxnard,California,OFF-PA-11357,Off.Supp.,47.9
2017-155768,01/12/2017,Same Day,LB-16795,Laurel Beltran,Oxnard,California,OFF-ST-12292,Off.Supp.,1112.94
2017-155768,01/12/2017,Same Day,LB-16795,Laurel Beltran,Oxnard,California,OFF-EN-11219,Off.Supp.,22.92
2018-119424,12/06/2018,2nd C,SB-20185,Sarah Brown,Kent,Washington,TEC-PH-12564,Technology,71.976
2018-119424,12/06/2018,2nd C,SB-20185,Sarah Brown,Kent,Washington,OFF-PA-11639,Off.Supp.,19.44
2017-118178,19/03/2017,std,CC-12610,Corey Catlett,Nashville,Tennessee,OFF-BI-11153,Off.Supp.,31.086
2017-166618,14/11/2017,std,DP-13000,Darren Powers,New York City,New York,TEC-PH-13356,Technology,13.98
2017-166618,14/11/2017,std,DP-13000,Darren Powers,New York City,New York,OFF-AR-11725,Off.Supp.,23.65
2018-156776,07/08/2018,std,JL-15505,Jeremy Lonsdale,Westminster,California,TEC-PH-12415,Technology,707.88
2018-156776,07/08/2018,std,JL-15505,Jeremy Lonsdale,Westminster,California,OFF-BI-13355,Off.Supp.,11.952
2018-156776,07/08/2018,std,JL-15505,Jeremy Lonsdale,Westminster,California,OFF-BI-10216,Off.Supp.,31.128
2018-156776,07/08/2018,std,JL-15505,Jeremy Lonsdale,Westminster,California,TEC-AC-14803,Technology,55.76
2018-156776,07/08/2018,std,JL-15505,Jeremy Lonsdale,Westminster,California,OFF-PA-11970,Off.Supp.,24.56
2018-156776,07/08/2018,std,JL-15505,Jeremy Lonsdale,Westminster,California,FUR-FU-14848,Furniture,51.75
2018-156776,07/08/2018,std,JL-15505,Jeremy Lonsdale,Westminster,California,FUR-CH-12317,Furniture,207.184
2018-156776,07/08/2018,std,JL-15505,Jeremy Lonsdale,Westminster,California,OFF-AP-12534,Off.Supp.,1473.1
2016-130512,21/08/2016,std,SM-20320,Sean Miller,Allentown,Pennsylvania,OFF-SU-11935,Off.Supp.,3.488
2016-130512,21/08/2016,std,SM-20320,Sean Miller,Allentown,Pennsylvania,TEC-AC-10290,Technology,21.728
2016-130512,21/08/2016,std,SM-20320,Sean Miller,Allentown,Pennsylvania,OFF-ST-12574,Off.Supp.,663.072
2016-130512,21/08/2016,std,SM-20320,Sean Miller,Allentown,Pennsylvania,OFF-BI-14519,Off.Supp.,99.588
2016-130512,21/08/2016,std,SM-20320,Sean Miller,Allentown,Pennsylvania,OFF-PA-13625,Off.Supp.,49.568
2016-141810,02/11/2016,std,BB-10990,Barry Blumstein,San Antonio,Texas,OFF-BI-11524,Off.Supp.,29.372
2016-141810,02/11/2016,std,BB-10990,Barry Blumstein,San Antonio,Texas,TEC-PH-12200,Technology,344.704
2015-146843,30/11/2015,std,PB-19150,Philip Brown,Avondale,Arizona,OFF-SU-11664,Off.Supp.,47.992
2015-146843,30/11/2015,std,PB-19150,Philip Brown,Avondale,Arizona,TEC-AC-12550,Technology,102.24
2015-103310,10/05/2015,std,GM-14680,Greg Matthias,San Jose,California,OFF-PA-14353,Off.Supp.,39.96
2015-103310,10/05/2015,std,GM-14680,Greg Matthias,San Jose,California,TEC-PH-11817,Technology,1432
2015-103310,10/05/2015,std,GM-14680,Greg Matthias,San Jose,California,OFF-SU-14737,Off.Supp.,41.04
2015-103310,10/05/2015,std,GM-14680,Greg Matthias,San Jose,California,FUR-CH-12320,Furniture,256.784
2017-152688,17/10/2017,1st C,NR-18550,Nick Radford,Perth Amboy,New Jersey,FUR-BO-11337,Furniture,120.98
2017-152688,17/10/2017,1st C,NR-18550,Nick Radford,Perth Amboy,New Jersey,OFF-BI-14584,Off.Supp.,315.98
2017-153836,30/10/2017,std,EH-13765,Edward Hooks,New York City,New York,OFF-BI-14817,Off.Supp.,28.752
2017-153836,30/10/2017,std,EH-13765,Edward Hooks,New York City,New York,OFF-AR-14602,Off.Supp.,114.95
2017-104689,01/12/2017,std,FH-14365,Fred Hopkins,Los Angeles,California,OFF-AR-11149,Off.Supp.,23.04
2017-146423,21/04/2017,Same Day,BT-11680,Brian Thompson,Milford,Connecticut,OFF-AR-14817,Off.Supp.,15.48
2017-146423,21/04/2017,Same Day,BT-11680,Brian Thompson,Milford,Connecticut,OFF-PA-13797,Off.Supp.,51.84
2018-140781,03/08/2018,std,AB-10105,Adrian Barton,Bloomington,Illinois,TEC-AC-10682,Technology,39.816
2018-141747,03/08/2018,2nd C,SC-20230,Scot Coram,Seattle,Washington,OFF-ST-13996,Off.Supp.,16.06
2018-142776,11/12/2018,2nd C,RS-19870,Roy Skaria,Burlington,Iowa,OFF-EN-13160,Off.Supp.,7.28
2018-142776,11/12/2018,2nd C,RS-19870,Roy Skaria,Burlington,Iowa,OFF-BI-12012,Off.Supp.,5.4
2016-167479,14/03/2016,std,AI-10855,Arianne Irving,Roseville,California,OFF-PA-12105,Off.Supp.,19.44
2015-144071,08/12/2015,std,DJ-13420,Denny Joy,San Francisco,California,FUR-FU-10397,Furniture,39.88
2015-144071,08/12/2015,std,DJ-13420,Denny Joy,San Francisco,California,FUR-FU-10758,Furniture,79.44
2018-120908,30/09/2018,1st C,BF-10975,Barbara Fisher,Philadelphia,Pennsylvania,OFF-LA-14677,Off.Supp.,20.664
2017-152646,21/11/2017,std,TH-21235,Tiffany House,Los Angeles,California,OFF-PA-14451,Off.Supp.,32.4
2018-103765,24/11/2018,std,JG-15310,Jason Gross,Odessa,Texas,OFF-AP-12311,Off.Supp.,13.762
2018-118157,14/11/2018,1st C,AW-10930,Arthur Wiediger,Minneapolis,Minnesota,OFF-EN-14459,Off.Supp.,15.28
2016-164238,16/08/2016,std,JW-15955,Joni Wasserman,Philadelphia,Pennsylvania,OFF-ST-12352,Off.Supp.,44.688
2016-164238,16/08/2016,std,JW-15955,Joni Wasserman,Philadelphia,Pennsylvania,FUR-BO-10780,Furniture,301.47
2018-103212,13/10/2018,1st C,MH-18025,Michelle Huthwaite,Lafayette,Louisiana,OFF-LA-10248,Off.Supp.,11.07
2018-103212,13/10/2018,1st C,MH-18025,Michelle Huthwaite,Lafayette,Louisiana,FUR-TA-13473,Furniture,1504.52
2018-103212,13/10/2018,1st C,MH-18025,Michelle Huthwaite,Lafayette,Louisiana,OFF-PA-14355,Off.Supp.,25.92
2018-121160,04/11/2018,Same Day,FM-14290,Frank Merwin,Bryan,Texas,OFF-BI-11308,Off.Supp.,7.536
2018-121160,04/11/2018,Same Day,FM-14290,Frank Merwin,Bryan,Texas,OFF-BI-13094,Off.Supp.,1.408
2018-121160,04/11/2018,Same Day,FM-14290,Frank Merwin,Bryan,Texas,OFF-BI-14040,Off.Supp.,4.144
2018-121160,04/11/2018,Same Day,FM-14290,Frank Merwin,Bryan,Texas,OFF-ST-12485,Off.Supp.,52.752
2018-140515,19/03/2018,std,GZ-14545,George Zrebassa,Los Angeles,California,OFF-AP-11205,Off.Supp.,381.36
2015-153619,03/11/2015,Same Day,TC-21535,Tracy Collins,Los Angeles,California,OFF-AR-11868,Off.Supp.,6.72
2018-133718,23/07/2018,1st C,TB-21520,Tracy Blumstein,Los Angeles,California,OFF-BI-13429,Off.Supp.,15.192
2018-133718,23/07/2018,1st C,TB-21520,Tracy Blumstein,Los Angeles,California,OFF-PA-12689,Off.Supp.,58.32
2015-148383,27/12/2015,std,RP-19390,Resi Pölking,Phoenix,Arizona,OFF-BI-13650,Off.Supp.,946.764
2017-126732,02/09/2017,std,LR-16915,Lena Radford,Los Angeles,California,FUR-FU-11889,Furniture,94.68
2017-126732,02/09/2017,std,LR-16915,Lena Radford,Los Angeles,California,OFF-ST-10321,Off.Supp.,23.67
2017-126732,02/09/2017,std,LR-16915,Lena Radford,Los Angeles,California,TEC-PH-11530,Technology,1091.168
2017-126732,02/09/2017,std,LR-16915,Lena Radford,Los Angeles,California,OFF-AR-14752,Off.Supp.,18.69
2017-126732,02/09/2017,std,LR-16915,Lena Radford,Los Angeles,California,FUR-TA-11539,Furniture,568.728
2017-126732,02/09/2017,std,LR-16915,Lena Radford,Los Angeles,California,OFF-BI-11553,Off.Supp.,7.312
2018-138156,11/02/2018,1st C,MM-17260,Magdelene Morse,Columbus,Ohio,FUR-FU-13601,Furniture,147.568
2018-110310,27/10/2018,std,NB-18655,Nona Balk,Tallahassee,Florida,OFF-PA-11685,Off.Supp.,56.784
2018-110310,27/10/2018,std,NB-18655,Nona Balk,Tallahassee,Florida,OFF-BI-11097,Off.Supp.,5.607
2018-110310,27/10/2018,std,NB-18655,Nona Balk,Tallahassee,Florida,OFF-AR-11662,Off.Supp.,6.576
2015-113271,09/07/2015,std,DS-13030,Darrin Sayre,San Francisco,California,OFF-BI-12609,Off.Supp.,14.304
2015-113271,09/07/2015,std,DS-13030,Darrin Sayre,San Francisco,California,FUR-BO-14218,Furniture,119.833
2015-113271,09/07/2015,std,DS-13030,Darrin Sayre,San Francisco,California,OFF-AR-13251,Off.Supp.,5.56
2015-113271,09/07/2015,std,DS-13030,Darrin Sayre,San Francisco,California,OFF-PA-12365,Off.Supp.,32.4
2018-130106,22/05/2018,std,VF-21715,Vicky Freymann,San Francisco,California,OFF-AR-13651,Off.Supp.,9.84
2018-130106,22/05/2018,std,VF-21715,Vicky Freymann,San Francisco,California,OFF-AR-13732,Off.Supp.,2.78
2017-127761,10/11/2017,std,SW-20275,Scott Williamson,New York City,New York,OFF-BI-12557,Off.Supp.,3.64
2017-127761,10/11/2017,std,SW-20275,Scott Williamson,New York City,New York,TEC-PH-13691,Technology,881.93
2017-105354,02/12/2017,std,PW-19030,Pauline Webber,Marion,Iowa,OFF-BI-11107,Off.Supp.,115.84
2018-155712,02/03/2018,std,KD-16615,Ken Dana,Los Angeles,California,OFF-BI-14224,Off.Supp.,107.648
2018-102309,23/09/2018,2nd C,DO-13645,Doug O'Connell,Pine Bluff,Arkansas,TEC-AC-11114,Technology,199.95
2018-102309,23/09/2018,2nd C,DO-13645,Doug O'Connell,Pine Bluff,Arkansas,OFF-PA-12005,Off.Supp.,12.96
2015-168368,11/02/2015,2nd C,GA-14725,Guy Armstrong,Columbia,Missouri,FUR-CH-11146,Furniture,60.89
2015-168368,11/02/2015,2nd C,GA-14725,Guy Armstrong,Columbia,Missouri,OFF-LA-14853,Off.Supp.,14.94
2015-168368,11/02/2015,2nd C,GA-14725,Guy Armstrong,Columbia,Missouri,OFF-BI-14728,Off.Supp.,9.64
2015-168368,11/02/2015,2nd C,GA-14725,Guy Armstrong,Columbia,Missouri,FUR-FU-12298,Furniture,332.94
2015-168368,11/02/2015,2nd C,GA-14725,Guy Armstrong,Columbia,Missouri,OFF-BI-14654,Off.Supp.,51.9
2015-168368,11/02/2015,2nd C,GA-14725,Guy Armstrong,Columbia,Missouri,OFF-ST-12583,Off.Supp.,64.96
